"scientificname","longitude","latitude","datecollected","timeofday","stock","life_stage","length"
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-05-31T05:00:00",5,"Yakima River","",0.162
"Oncorhynchus tshawytscha",-117.43512,46.66055,"2010-05-21T14:25:00",14.41666667,"Unknown","JUVENILE",0.133
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-05-31T05:00:00",5,"Yakima River","",0.144
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-05-31T05:00:00",5,"Yakima River","",0.165
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-05-31T05:00:00",5,"Yakima River","",0.148
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-05-31T05:00:00",5,"Yakima River","",0.157
"Oncorhynchus mykiss",-127.35088,50.67511,"2004-06-05T05:00:00",5,"Keogh River","",0.156
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-05-31T05:00:00",5,"Yakima River","",0.166
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.156
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-05-31T05:00:00",5,"Yakima River","",0.167
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-06-07T04:30:00",4.5,"Yakima River","",0.152
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-06-07T04:30:00",4.5,"Yakima River","",0.16
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-06-07T04:30:00",4.5,"Yakima River","",0.14
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-06-07T04:30:00",4.5,"Yakima River","",0.151
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2010-05-23T13:00:00",13,"Unknown","JUVENILE",0.132
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-06-07T04:30:00",4.5,"Yakima River","",0.157
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-06-07T04:30:00",4.5,"Yakima River","",0.155
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.142
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-06-07T04:30:00",4.5,"Yakima River","",0.153
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-06-07T04:30:00",4.5,"Yakima River","",0.158
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.147
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-06-07T04:30:00",4.5,"Yakima River","",0.162
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-06-07T04:30:00",4.5,"Yakima River","",0.145
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-06-07T04:30:00",4.5,"Yakima River","",0.146
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-06-07T04:30:00",4.5,"Yakima River","",0.161
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-06-07T04:30:00",4.5,"Yakima River","",0.165
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-06-07T04:30:00",4.5,"Yakima River","",0.163
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-06-07T04:30:00",4.5,"Yakima River","",0.164
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-06-07T04:30:00",4.5,"Yakima River","",0.149
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-06-07T04:30:00",4.5,"Yakima River","",0.154
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-06-07T04:30:00",4.5,"Yakima River","",0.159
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-06-07T04:30:00",4.5,"Yakima River","",0.167
"Oncorhynchus tshawytscha",-117.43512,46.66055,"2010-05-22T14:40:00",14.66666667,"Unknown","JUVENILE",0.14
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-06-07T04:30:00",4.5,"Yakima River","",0.15
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-06-07T04:30:00",4.5,"Yakima River","",0.147
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-06-07T04:30:00",4.5,"Yakima River","",0.156
"Oncorhynchus tshawytscha",-119.75816,46.21535,"2006-06-07T04:30:00",4.5,"Yakima River","",0.148
"Oncorhynchus mykiss",-127.35088,50.67511,"2004-06-05T05:00:00",5,"Keogh River","",0.204
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.134
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2010-05-24T05:05:00",5.08333333,"Unknown","JUVENILE",0.153
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.182
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.161
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.152
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2010-05-24T05:05:00",5.08333333,"Unknown","JUVENILE",0.152
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.167
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.173
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.15
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.138
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2010-05-24T05:05:00",5.08333333,"Unknown","JUVENILE",0.131
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.169
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.178
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.151
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.131
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.145
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.125
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.179
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.146
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.128
"Oncorhynchus tshawytscha",-117.43512,46.66055,"2010-05-22T14:40:00",14.66666667,"Unknown","JUVENILE",0.147
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.165
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.126
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.127
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.17
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.155
"Oncorhynchus tshawytscha",-117.43512,46.66055,"2010-05-22T14:40:00",14.66666667,"Unknown","JUVENILE",0.16
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.137
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.162
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.157
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.153
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.13
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.172
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.141
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.16
"Oncorhynchus kisutch",-123.14953333,49.83243333,"2006-05-04T23:00:00",23,"Tenderfoot Creek","",0.131
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2010-05-24T05:05:00",5.08333333,"Unknown","JUVENILE",0.139
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.168
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.186
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.181
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.14
"Oncorhynchus kisutch",-123.14953333,49.83243333,"2006-05-04T23:00:00",23,"Tenderfoot Creek","",0.128
"Oncorhynchus mykiss",-127.35088,50.67511,"2004-06-05T05:00:00",5,"Keogh River","",0.172
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.163
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.135
"Oncorhynchus tshawytscha",-121.07918333,49.96563333,"2006-04-20T17:35:00",17.58333333,"Spius Creek","",0.139
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.149
"Oncorhynchus tshawytscha",-120.94776667,49.80973333,"2006-04-18T20:15:00",20.25,"Coldwater River","",0.183
"Oncorhynchus tshawytscha",-121.07918333,49.96563333,"2006-04-20T17:35:00",17.58333333,"Spius Creek","",0.127
"Oncorhynchus tshawytscha",-121.07918333,49.96563333,"2006-04-20T17:35:00",17.58333333,"Spius Creek","",0.125
"Oncorhynchus tshawytscha",-121.07918333,49.96563333,"2006-04-20T17:35:00",17.58333333,"Spius Creek","",0.126
"Oncorhynchus tshawytscha",-121.07918333,49.96563333,"2006-04-20T17:35:00",17.58333333,"Spius Creek","",0.13
"Oncorhynchus tshawytscha",-121.07918333,49.96563333,"2006-04-20T17:35:00",17.58333333,"Spius Creek","",0.129
"Oncorhynchus tshawytscha",-121.07918333,49.96563333,"2006-04-20T17:35:00",17.58333333,"Spius Creek","",0.132
"Oncorhynchus tshawytscha",-121.07918333,49.96563333,"2006-04-20T17:35:00",17.58333333,"Spius Creek","",0.128
"Oncorhynchus tshawytscha",-121.07918333,49.96563333,"2006-04-20T17:35:00",17.58333333,"Spius Creek","",0.137
"Oncorhynchus tshawytscha",-121.07918333,49.96563333,"2006-04-20T17:35:00",17.58333333,"Spius Creek","",0.131
"Oncorhynchus tshawytscha",-121.07918333,49.96563333,"2006-04-20T17:35:00",17.58333333,"Spius Creek","",0.141
"Oncorhynchus tshawytscha",-121.07918333,49.96563333,"2006-04-20T17:35:00",17.58333333,"Spius Creek","",0.138
"Oncorhynchus kisutch",-120.94776667,49.80973333,"2006-05-29T20:00:00",20,"Coldwater River","",0.132
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2010-05-24T05:05:00",5.08333333,"Unknown","JUVENILE",0.15
"Oncorhynchus tshawytscha",-121.07918333,49.96563333,"2006-04-20T17:35:00",17.58333333,"Spius Creek","",0.133
"Oncorhynchus tshawytscha",-121.07918333,49.96563333,"2006-04-20T17:35:00",17.58333333,"Spius Creek","",0.14
"Oncorhynchus tshawytscha",-121.07918333,49.96563333,"2006-04-20T17:35:00",17.58333333,"Spius Creek","",0.124
"Oncorhynchus kisutch",-123.14953333,49.83243333,"2006-05-04T23:00:00",23,"Tenderfoot Creek","",0.125
"Oncorhynchus tshawytscha",-121.07918333,49.96563333,"2006-04-20T17:35:00",17.58333333,"Spius Creek","",0.123
"Oncorhynchus kisutch",-123.14953333,49.83243333,"2006-05-04T23:00:00",23,"Tenderfoot Creek","",0.129
"Oncorhynchus kisutch",-123.14953333,49.83243333,"2006-05-04T23:00:00",23,"Tenderfoot Creek","",0.13
"Oncorhynchus mykiss",-127.35088,50.67511,"2004-06-05T05:00:00",5,"Keogh River","",0.166
"Oncorhynchus tshawytscha",-121.07918333,49.96563333,"2006-04-20T17:35:00",17.58333333,"Spius Creek","",0.142
"Oncorhynchus tshawytscha",-121.07918333,49.96563333,"2006-04-20T17:35:00",17.58333333,"Spius Creek","",0.135
"Oncorhynchus tshawytscha",-121.07918333,49.96563333,"2006-04-20T17:35:00",17.58333333,"Spius Creek","",0.134
"Oncorhynchus tshawytscha",-127.0163,50.51667,"2006-05-09T02:00:00",2,"Nimpkish River","",0.137
"Oncorhynchus kisutch",-123.14953333,49.83243333,"2006-05-04T23:00:00",23,"Tenderfoot Creek","",0.137
"Oncorhynchus kisutch",-123.14953333,49.83243333,"2006-05-04T23:00:00",23,"Tenderfoot Creek","",0.135
"Oncorhynchus kisutch",-123.14953333,49.83243333,"2006-05-04T23:00:00",23,"Tenderfoot Creek","",0.134
"Oncorhynchus kisutch",-123.14953333,49.83243333,"2006-05-04T23:00:00",23,"Tenderfoot Creek","",0.132
"Oncorhynchus kisutch",-123.14953333,49.83243333,"2006-05-04T23:00:00",23,"Tenderfoot Creek","",0.136
"Oncorhynchus kisutch",-123.14953333,49.83243333,"2006-05-04T23:00:00",23,"Tenderfoot Creek","",0.126
"Oncorhynchus kisutch",-123.14953333,49.83243333,"2006-05-04T23:00:00",23,"Tenderfoot Creek","",0.127
"Oncorhynchus kisutch",-123.14953333,49.83243333,"2006-05-04T23:00:00",23,"Tenderfoot Creek","",0.149
"Oncorhynchus kisutch",-123.14953333,49.83243333,"2006-05-04T23:00:00",23,"Tenderfoot Creek","",0.133
"Oncorhynchus tshawytscha",-127.0163,50.51667,"2006-05-09T02:00:00",2,"Nimpkish River","",0.129
"Oncorhynchus tshawytscha",-127.0163,50.51667,"2006-05-09T02:00:00",2,"Nimpkish River","",0.127
"Oncorhynchus tshawytscha",-127.0163,50.51667,"2006-05-09T02:00:00",2,"Nimpkish River","",0.133
"Oncorhynchus tshawytscha",-127.0163,50.51667,"2006-05-09T02:00:00",2,"Nimpkish River","",0.146
"Oncorhynchus tshawytscha",-127.0163,50.51667,"2006-05-09T02:00:00",2,"Nimpkish River","",0.14
"Oncorhynchus kisutch",-120.94776667,49.80973333,"2006-05-29T20:00:00",20,"Coldwater River","",0.131
"Oncorhynchus tshawytscha",-127.0163,50.51667,"2006-05-09T02:00:00",2,"Nimpkish River","",0.135
"Oncorhynchus tshawytscha",-127.0163,50.51667,"2006-05-09T02:00:00",2,"Nimpkish River","",0.128
"Oncorhynchus tshawytscha",-127.0163,50.51667,"2006-05-09T02:00:00",2,"Nimpkish River","",0.151
"Oncorhynchus tshawytscha",-127.0163,50.51667,"2006-05-09T02:00:00",2,"Nimpkish River","",0.132
"Oncorhynchus tshawytscha",-127.0163,50.51667,"2006-05-09T02:00:00",2,"Nimpkish River","",0.142
"Oncorhynchus tshawytscha",-127.0163,50.51667,"2006-05-09T02:00:00",2,"Nimpkish River","",0.138
"Oncorhynchus tshawytscha",-127.0163,50.51667,"2006-05-09T02:00:00",2,"Nimpkish River","",0.156
"Oncorhynchus tshawytscha",-127.0163,50.51667,"2006-05-09T02:00:00",2,"Nimpkish River","",0.152
"Oncorhynchus tshawytscha",-127.0163,50.51667,"2006-05-09T02:00:00",2,"Nimpkish River","",0.126
"Oncorhynchus tshawytscha",-127.0163,50.51667,"2006-05-09T02:00:00",2,"Nimpkish River","",0.143
"Oncorhynchus tshawytscha",-127.0163,50.51667,"2006-05-09T02:00:00",2,"Nimpkish River","",0.134
"Oncorhynchus tshawytscha",-127.0163,50.51667,"2006-05-09T02:00:00",2,"Nimpkish River","",0.136
"Oncorhynchus tshawytscha",-127.0163,50.51667,"2006-05-09T02:00:00",2,"Nimpkish River","",0.131
"Oncorhynchus tshawytscha",-127.0163,50.51667,"2006-05-09T02:00:00",2,"Nimpkish River","",0.13
"Oncorhynchus tshawytscha",-127.0163,50.51667,"2006-05-09T02:00:00",2,"Nimpkish River","",0.141
"Oncorhynchus tshawytscha",-127.0163,50.51667,"2006-05-09T02:00:00",2,"Nimpkish River","",0.157
"Oncorhynchus mykiss",-127.35088,50.67511,"2004-06-05T05:00:00",5,"Keogh River","",0.2
"Oncorhynchus tshawytscha",-117.43512,46.66055,"2010-05-22T14:40:00",14.66666667,"Unknown","JUVENILE",0.139
"Oncorhynchus tshawytscha",-127.0163,50.51667,"2006-05-09T02:00:00",2,"Nimpkish River","",0.155
"Oncorhynchus tshawytscha",-127.0163,50.51667,"2006-05-09T02:00:00",2,"Nimpkish River","",0.148
"Oncorhynchus tshawytscha",-127.0163,50.51667,"2006-05-09T02:00:00",2,"Nimpkish River","",0.171
"Oncorhynchus tshawytscha",-127.0163,50.51667,"2006-05-09T02:00:00",2,"Nimpkish River","",0.145
"Oncorhynchus kisutch",-120.94776667,49.80973333,"2006-05-29T20:00:00",20,"Coldwater River","",0.13
"Oncorhynchus kisutch",-120.94776667,49.80973333,"2006-05-29T20:00:00",20,"Coldwater River","",0.125
"Oncorhynchus kisutch",-120.94776667,49.80973333,"2006-05-29T20:00:00",20,"Coldwater River","",0.126
"Oncorhynchus kisutch",-120.94776667,49.80973333,"2006-05-29T20:00:00",20,"Coldwater River","",0.133
"Oncorhynchus kisutch",-120.94776667,49.80973333,"2006-05-29T20:00:00",20,"Coldwater River","",0.134
"Oncorhynchus kisutch",-120.94776667,49.80973333,"2006-05-29T20:00:00",20,"Coldwater River","",0.141
"Oncorhynchus kisutch",-120.94776667,49.80973333,"2006-05-29T20:00:00",20,"Coldwater River","",0.128
"Oncorhynchus kisutch",-120.94776667,49.80973333,"2006-05-29T20:00:00",20,"Coldwater River","",0.129
"Oncorhynchus kisutch",-120.94776667,49.80973333,"2006-05-29T20:00:00",20,"Coldwater River","",0.127
"Oncorhynchus kisutch",-120.94776667,49.80973333,"2006-05-29T20:00:00",20,"Coldwater River","",0.135
"Oncorhynchus kisutch",-120.94776667,49.80973333,"2006-05-29T20:00:00",20,"Coldwater River","",0.137
"Oncorhynchus kisutch",-120.94776667,49.80973333,"2006-05-29T20:00:00",20,"Coldwater River","",0.14
"Oncorhynchus kisutch",-120.9478,49.80973333,"2006-05-29T20:00:00",20,"Coldwater River","",0.133
"Oncorhynchus kisutch",-120.9478,49.80973333,"2006-05-29T20:00:00",20,"Coldwater River","",0.128
"Oncorhynchus kisutch",-120.9478,49.80973333,"2006-05-29T20:00:00",20,"Coldwater River","",0.135
"Oncorhynchus kisutch",-120.9478,49.80973333,"2006-05-29T20:00:00",20,"Coldwater River","",0.127
"Oncorhynchus kisutch",-120.9478,49.80973333,"2006-05-29T20:00:00",20,"Coldwater River","",0.131
"Oncorhynchus kisutch",-120.9478,49.80973333,"2006-05-29T20:00:00",20,"Coldwater River","",0.132
"Oncorhynchus kisutch",-120.9478,49.80973333,"2006-05-29T20:00:00",20,"Coldwater River","",0.125
"Oncorhynchus kisutch",-120.9478,49.80973333,"2006-05-29T20:00:00",20,"Coldwater River","",0.129
"Oncorhynchus kisutch",-120.9478,49.80973333,"2006-05-29T20:00:00",20,"Coldwater River","",0.13
"Oncorhynchus kisutch",-120.9478,49.80973333,"2006-05-29T20:00:00",20,"Coldwater River","",0.137
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2010-05-24T05:05:00",5.08333333,"Unknown","JUVENILE",0.135
"Oncorhynchus kisutch",-120.9478,49.80973333,"2006-05-29T20:00:00",20,"Coldwater River","",0.126
"Oncorhynchus kisutch",-120.9478,49.80973333,"2006-05-29T20:00:00",20,"Coldwater River","",0.14
"Oncorhynchus mykiss",-120.80071667,50.11243333,"2006-05-08T03:00:00",3,"Coldwater River","",0.14
"Oncorhynchus mykiss",-120.80071667,50.11243333,"2006-05-08T03:00:00",3,"Coldwater River","",0.165
"Oncorhynchus mykiss",-120.80071667,50.11243333,"2006-05-08T03:00:00",3,"Coldwater River","",0.167
"Oncorhynchus mykiss",-120.80071667,50.11243333,"2006-05-08T03:00:00",3,"Coldwater River","",0.155
"Oncorhynchus mykiss",-120.80071667,50.11243333,"2006-05-08T03:00:00",3,"Coldwater River","",0.161
"Oncorhynchus mykiss",-120.80071667,50.11243333,"2006-05-08T03:00:00",3,"Coldwater River","",0.149
"Oncorhynchus mykiss",-120.80071667,50.11243333,"2006-05-08T03:00:00",3,"Coldwater River","",0.148
"Oncorhynchus mykiss",-120.80071667,50.11243333,"2006-05-08T03:00:00",3,"Coldwater River","",0.143
"Oncorhynchus mykiss",-120.80071667,50.11243333,"2006-05-08T03:00:00",3,"Coldwater River","",0.141
"Oncorhynchus mykiss",-120.80071667,50.11243333,"2006-05-08T03:00:00",3,"Coldwater River","",0.17
"Oncorhynchus mykiss",-120.80071667,50.11243333,"2006-05-19T03:00:00",3,"Coldwater River","",0.177
"Oncorhynchus mykiss",-120.80071667,50.11243333,"2006-05-19T03:00:00",3,"Coldwater River","",0.16
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2010-05-19T05:20:00",5.33333333,"Unknown","JUVENILE",0.14
"Oncorhynchus mykiss",-127.35088,50.67511,"2006-06-01T02:30:00",2.5,"Keogh River","",0.167
"Oncorhynchus mykiss",-127.35088,50.67511,"2006-06-01T02:30:00",2.5,"Keogh River","",0.178
"Oncorhynchus mykiss",-127.35088,50.67511,"2006-06-01T02:30:00",2.5,"Keogh River","",0.19
"Oncorhynchus mykiss",-127.35088,50.67511,"2006-06-01T02:30:00",2.5,"Keogh River","",0.159
"Oncorhynchus mykiss",-127.35088,50.67511,"2006-06-01T02:30:00",2.5,"Keogh River","",0.182
"Oncorhynchus mykiss",-127.35088,50.67511,"2006-06-01T02:30:00",2.5,"Keogh River","",0.185
"Oncorhynchus mykiss",-127.35088,50.67511,"2006-06-01T02:30:00",2.5,"Keogh River","",0.163
"Oncorhynchus mykiss",-127.35088,50.67511,"2006-06-01T02:30:00",2.5,"Keogh River","",0.175
"Oncorhynchus mykiss",-127.35088,50.67511,"2006-06-01T02:30:00",2.5,"Keogh River","",0.186
"Oncorhynchus tshawytscha",-117.43512,46.66055,"2010-05-17T14:30:00",14.5,"Unknown","JUVENILE",0.151
"Oncorhynchus mykiss",-127.35088,50.67511,"2006-06-01T02:30:00",2.5,"Keogh River","",0.161
"Oncorhynchus mykiss",-127.35088,50.67511,"2006-06-01T02:30:00",2.5,"Keogh River","",0.214
"Oncorhynchus mykiss",-127.35088,50.67511,"2006-06-01T02:30:00",2.5,"Keogh River","",0.194
"Oncorhynchus mykiss",-127.35088,50.67511,"2006-06-01T02:30:00",2.5,"Keogh River","",0.171
"Oncorhynchus mykiss",-127.35088,50.67511,"2006-06-01T02:30:00",2.5,"Keogh River","",0.199
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.168
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.189
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.186
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.176
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.178
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.171
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.194
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.17
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.169
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2010-05-19T05:20:00",5.33333333,"Unknown","JUVENILE",0.138
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.181
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.197
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.185
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.174
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.175
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.187
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.19
"Oncorhynchus mykiss",-127.35088,50.67511,"2004-06-05T05:00:00",5,"Keogh River","",0.184
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.179
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.177
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.164
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.165
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.184
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.191
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2010-05-19T05:20:00",5.33333333,"Unknown","JUVENILE",NA
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.167
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.182
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.172
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.18
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.166
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.173
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2010-05-19T05:20:00",5.33333333,"Unknown","JUVENILE",0.139
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.183
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.204
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.193
"Oncorhynchus tshawytscha",-122.07833333,45.59333333,"2010-05-19T05:20:00",5.33333333,"Unknown","JUVENILE",0.13
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.188
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.195
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.2
"Oncorhynchus nerka",-121.97974,49.07988,"2006-04-21T01:00:00",1,"Cultus Lake","",0.198
